,Year,Month,Day,PC1,PC2,Amp,phase
1991,9,8,0,-1.15278,-0.21097,1.17193,7
1991,9,9,0,-1.18362,-0.28581,1.21764,7
1991,9,10,0,-1.15826,-0.3486,1.20958,7
1991,9,11,0,-1.08062,-0.39489,1.15051,7
1991,9,12,0,-0.95818,-0.42181,1.04691,7
1991,9,13,0,-0.80115,-0.42831,0.90846,7
1991,9,14,0,-0.62152,-0.41501,0.74734,7
1991,9,15,0,-0.43215,-0.38371,0.57791,7
1991,9,16,0,-0.2459,-0.33706,0.41722,8
1991,9,17,0,-0.07486,-0.27826,0.28815,8
1991,9,18,0,0.07051,-0.21105,0.22252,1
1991,9,19,0,0.18206,-0.13976,0.22951,2
1991,9,20,0,0.25469,-0.06928,0.26394,2
1991,9,21,0,0.28678,-0.00489,0.28683,2
1991,9,22,0,0.2804,0.04823,0.28452,3
1991,9,23,0,0.24102,0.08556,0.25575,3
1991,9,24,0,0.17691,0.10377,0.2051,3
1991,9,25,0,0.09826,0.10111,0.14099,4
1991,9,26,0,0.01603,0.0774,0.07904,4
1991,9,27,0,-0.05898,0.03383,0.068,6
1991,9,28,0,-0.11711,-0.02737,0.12026,7
1991,9,29,0,-0.15044,-0.10328,0.18248,7
1991,9,30,0,-0.15325,-0.19051,0.24449,8
1991,10,1,0,-0.12214,-0.2852,0.31025,8
1991,10,2,0,-0.05596,-0.38279,0.38686,8
1991,10,3,0,0.04449,-0.47759,0.47966,1
1991,10,4,0,0.17691,-0.56217,0.58935,1
1991,10,5,0,0.33783,-0.62653,0.71181,1
1991,10,6,0,0.52258,-0.65724,0.83967,1
1991,10,7,0,0.72378,-0.63709,0.96423,2
1991,10,8,0,0.92741,-0.54765,1.07703,2
1991,10,9,0,1.10792,-0.37973,1.17119,2
1991,10,10,0,1.23333,-0.1496,1.24237,2
1991,10,11,0,1.28531,0.10281,1.28941,3
1991,10,12,0,1.26938,0.34145,1.3145,3
1991,10,13,0,1.2027,0.55021,1.32258,3
1991,10,14,0,1.1022,0.72662,1.32016,3
1991,10,15,0,0.98174,0.87237,1.31333,3
1991,10,16,0,0.85274,0.98883,1.30574,4
1991,10,17,0,0.72463,1.07583,1.29711,4
1991,10,18,0,0.60466,1.1318,1.28319,4
1991,10,19,0,0.49754,1.15435,1.25701,4
1991,10,20,0,0.4051,1.14119,1.21095,4
1991,10,21,0,0.26004,1.11468,1.14461,4
1991,10,22,0,0.13042,1.03912,1.04727,4
1991,10,23,0,0.01952,0.91882,0.91902,4
1991,10,24,0,-0.07144,0.76083,0.76418,5
1991,10,25,0,-0.14322,0.57451,0.59209,5
1991,10,26,0,-0.19824,0.37072,0.42039,5
1991,10,27,0,-0.24016,0.1611,0.28919,6
1991,10,28,0,-0.27339,-0.04285,0.27673,7
1991,10,29,0,-0.30248,-0.23059,0.38035,7
1991,10,30,0,-0.3316,-0.3933,0.51443,8
1991,10,31,0,-0.36407,-0.52448,0.63846,8
1991,11,1,0,-0.402,-0.62034,0.73921,8
1991,11,2,0,-0.44603,-0.67996,0.81319,8
1991,11,3,0,-0.49534,-0.70516,0.86175,8
1991,11,4,0,-0.54772,-0.70024,0.889,8
1991,11,5,0,-0.59978,-0.67136,0.90026,8
1991,11,6,0,-0.64738,-0.62595,0.90051,7
1991,11,7,0,-0.68603,-0.57184,0.8931,7
1991,11,8,0,-0.71132,-0.51654,0.87908,7
1991,11,9,0,-0.71944,-0.46649,0.85744,7
1991,11,10,0,-0.70753,-0.42645,0.82611,7
1991,11,11,0,-0.70376,-0.35067,0.78629,7
1991,11,12,0,-0.67303,-0.29455,0.73466,7
1991,11,13,0,-0.61976,-0.26077,0.67239,7
1991,11,14,0,-0.54874,-0.24877,0.6025,7
1991,11,15,0,-0.46403,-0.25506,0.52951,7
1991,11,16,0,-0.36798,-0.27376,0.45865,7
1991,11,17,0,-0.26042,-0.29685,0.39489,8
1991,11,18,0,-0.13815,-0.31316,0.34228,8
1991,11,19,0,0.00237,-0.30401,0.30402,1
1991,11,20,0,0.14852,-0.24176,0.28374,1
1991,11,21,0,0.25839,-0.12315,0.28624,2
1991,11,22,0,0.31464,0.0157,0.31503,3
1991,11,23,0,0.33534,0.15256,0.36841,3
1991,11,24,0,0.33654,0.28256,0.43943,3
1991,11,25,0,0.32631,0.40325,0.51874,4
1991,11,26,0,0.30812,0.5109,0.59662,4
1991,11,27,0,0.28271,0.60072,0.66392,4
1991,11,28,0,0.24897,0.66776,0.71267,4
1991,11,29,0,0.20458,0.70768,0.73666,4
1991,11,30,0,0.14682,0.7174,0.73227,4
1991,12,1,0,0.07347,0.69547,0.69934,4
1991,12,2,0,-0.01627,0.64217,0.64237,5
1991,12,3,0,-0.12099,0.5594,0.57233,5
1991,12,4,0,-0.23647,0.45036,0.50867,5
1991,12,5,0,-0.3555,0.31919,0.47777,6
1991,12,6,0,-0.46806,0.17061,0.49819,6
1991,12,7,0,-0.56193,0.00974,0.56201,6
1991,12,8,0,-0.62361,-0.15777,0.64326,7
1991,12,9,0,-0.63963,-0.32531,0.71761,7
1991,12,10,0,-0.59809,-0.48449,0.7697,7
1991,12,11,0,-0.49063,-0.62431,0.79403,8
1991,12,12,0,-0.31468,-0.73105,0.7959,8
1991,12,13,0,-0.0755,-0.78974,0.79334,8
1991,12,14,0,0.21327,-0.78768,0.81604,1
1991,12,15,0,0.53166,-0.71875,0.89402,1
1991,12,16,0,0.85742,-0.58577,1.03841,2
1991,12,17,0,1.16966,-0.39942,1.23598,2
1991,12,18,0,1.45056,-0.17508,1.46108,2
1991,12,19,0,1.68508,0.07051,1.68655,3
1991,12,20,0,1.86034,0.32141,1.8879,3
1991,12,21,0,1.96522,0.56377,2.04449,3
1991,12,22,0,1.99061,0.78638,2.14031,3
1991,12,23,0,1.92997,0.98095,2.16496,3
1991,12,24,0,1.78007,1.14212,2.11496,3
1991,12,25,0,1.54164,1.26728,1.99566,3
1991,12,26,0,1.21982,1.35609,1.82399,4
1991,12,27,0,0.82427,1.40974,1.63303,4
1991,12,28,0,0.36897,1.43012,1.47695,4
1991,12,29,0,-0.12834,1.41903,1.42482,5
1991,12,30,0,-0.6469,1.37752,1.52185,5
1991,12,31,0,-1.13133,1.33486,1.74979,5
1992,1,1,0,-1.62661,1.2384,2.04439,6
1992,1,2,0,-2.06904,1.12223,2.35379,6
1992,1,3,0,-2.44578,0.97327,2.63231,6
1992,1,4,0,-2.73862,0.79047,2.85042,6
1992,1,5,0,-2.93319,0.57637,2.98928,6
1992,1,6,0,-3.02025,0.3376,3.03906,6
1992,1,7,0,-2.99713,0.0837,2.9983,6
1992,1,8,0,-2.86824,-0.17519,2.87359,7
1992,1,9,0,-2.64479,-0.43075,2.67964,7
1992,1,10,0,-2.34339,-0.67775,2.43943,7
1992,1,11,0,-1.98428,-0.91381,2.18459,7
1992,1,12,0,-1.58942,-1.13806,1.95485,7
1992,1,13,0,-1.18072,-1.34954,1.79314,8
1992,1,14,0,-0.77847,-1.54604,1.73097,8
1992,1,15,0,-0.40013,-1.72362,1.76945,8
1992,1,16,0,-0.05937,-1.87678,1.87772,8
1992,1,17,0,0.2345,-1.99923,2.01293,1
1992,1,18,0,0.47663,-2.08475,2.13854,1
1992,1,19,0,0.66643,-2.12824,2.23014,1
1992,1,20,0,0.80712,-2.12642,2.27444,1
1992,1,21,0,0.90502,-2.07832,2.26682,1
1992,1,22,0,0.96884,-1.98542,2.20919,1
1992,1,23,0,1.00879,-1.85158,2.10856,1
1992,1,24,0,1.03572,-1.68277,1.97596,1
1992,1,25,0,1.06007,-1.48659,1.82584,1
1992,1,26,0,1.09088,-1.27175,1.67552,1
1992,1,27,0,1.13486,-1.04729,1.54426,2
1992,1,28,0,1.1956,-0.8217,1.45074,2
1992,1,29,0,1.27315,-0.6018,1.40822,2
1992,1,30,0,1.36392,-0.39167,1.41905,2
1992,1,31,0,1.46084,-0.1917,1.47336,2
1992,2,1,0,1.55365,0.00179,1.55366,3
1992,2,2,0,1.62937,0.19555,1.64107,3
1992,2,3,0,1.67316,0.3958,1.71933,3
1992,2,4,0,1.67123,0.60117,1.77607,3
1992,2,5,0,1.61731,0.79655,1.80283,3
1992,2,6,0,1.51792,0.95795,1.79492,3
1992,2,7,0,1.38781,1.06805,1.75121,3
1992,2,8,0,1.23945,1.12529,1.67407,3
1992,2,9,0,1.07867,1.13968,1.56921,4
1992,2,10,0,0.90743,1.12538,1.44565,4
1992,2,11,0,0.7273,1.09612,1.31546,4
1992,2,12,0,0.54137,1.06334,1.19322,4
1992,2,13,0,0.35444,1.03552,1.0945,4
1992,2,14,0,0.17239,1.01799,1.03249,4
1992,2,15,0,0.00122,1.01304,1.01304,4
1992,2,16,0,-0.15404,1.0203,1.03187,5
1992,2,17,0,-0.29025,1.03724,1.07709,5
1992,2,18,0,-0.4071,1.05971,1.13522,5
1992,2,19,0,-0.50784,1.0823,1.19552,5
1992,2,20,0,-0.60024,1.09812,1.25146,5
1992,2,21,0,-0.69729,1.09748,1.30026,5
1992,2,22,0,-0.81551,1.06573,1.34195,5
1992,2,23,0,-0.96312,0.98582,1.37821,5
1992,2,24,0,-1.11751,0.86199,1.41133,6
1992,2,25,0,-1.24001,0.73878,1.44341,6
1992,2,26,0,-1.32281,0.65409,1.47569,6
1992,2,27,0,-1.37991,0.60886,1.50826,6
1992,2,28,0,-1.42305,0.58864,1.53999,6
1992,2,29,0,-1.45777,0.57934,1.56867,6
1992,3,1,0,-1.48573,0.57018,1.59138,6
1992,3,2,0,-1.50556,0.55582,1.60488,6
1992,3,3,0,-1.51751,0.5266,1.60629,6
1992,3,4,0,-1.5206,0.47689,1.59363,6
1992,3,5,0,-1.51417,0.40195,1.56661,6
1992,3,6,0,-1.49807,0.29795,1.52741,6
1992,3,7,0,-1.47252,0.16216,1.48142,6
1992,3,8,0,-1.43765,-0.00691,1.43766,7
1992,3,9,0,-1.39264,-0.20948,1.40831,7
1992,3,10,0,-1.33439,-0.44467,1.40653,7
1992,3,11,0,-1.25505,-0.71088,1.4424,7
1992,3,12,0,-1.13795,-1.00576,1.51871,7
1992,3,13,0,-0.95097,-1.32337,1.62962,8
1992,3,14,0,-0.64452,-1.6409,1.76294,8
1992,3,15,0,-0.19105,-1.89439,1.904,8
1992,3,16,0,0.32568,-2.01247,2.03865,1
1992,3,17,0,0.77324,-2.01155,2.15505,1
1992,3,18,0,1.11177,-1.94975,2.24445,1
1992,3,19,0,1.36056,-1.85641,2.30161,1
1992,3,20,0,1.54357,-1.73842,2.3248,1
1992,3,21,0,1.67803,-1.59592,2.31577,2
1992,3,22,0,1.77595,-1.42874,2.27932,2
1992,3,23,0,1.84598,-1.23818,2.22278,2
1992,3,24,0,1.89441,-1.02721,2.15498,2
1992,3,25,0,1.92543,-0.80013,2.08507,2
1992,3,26,0,1.94118,-0.56196,2.02089,2
1992,3,27,0,1.94174,-0.31782,1.96758,2
1992,3,28,0,1.92522,-0.07237,1.92658,2
1992,3,29,0,1.88792,0.17048,1.8956,3
1992,3,30,0,1.82466,0.40767,1.86965,3
1992,3,31,0,1.72919,0.63663,1.84266,3
1992,4,1,0,1.59414,0.85574,1.8093,3
1992,4,2,0,1.41318,1.05948,1.76623,3
1992,4,3,0,1.18152,1.24025,1.71295,4
1992,4,4,0,0.89871,1.38623,1.65206,4
1992,4,5,0,0.57195,1.48246,1.58897,4
1992,4,6,0,0.21815,1.51533,1.53095,4
1992,4,7,0,-0.1388,1.47887,1.48537,5
1992,4,8,0,-0.47507,1.37801,1.4576,5
1992,4,9,0,-0.7731,1.22551,1.44898,5
1992,4,10,0,-1.02299,1.03634,1.4562,5
1992,4,11,0,-1.22033,0.82371,1.47231,6
1992,4,12,0,-1.36363,0.59781,1.48892,6
1992,4,13,0,-1.45296,0.36615,1.49838,6
1992,4,14,0,-1.48934,0.13443,1.49539,6
1992,4,15,0,-1.4749,-0.09267,1.4778,7
1992,4,16,0,-1.41294,-0.31087,1.44673,7
1992,4,17,0,-1.30807,-0.51586,1.40611,7
1992,4,18,0,-1.16616,-0.70308,1.36171,7
1992,4,19,0,-0.99419,-0.86762,1.31954,7
1992,4,20,0,-0.79987,-1.00427,1.28388,8
1992,4,21,0,-0.59133,-1.10779,1.25573,8
1992,4,22,0,-0.3767,-1.17316,1.23215,8
1992,4,23,0,-0.16379,-1.19605,1.20721,8
1992,4,24,0,0.04019,-1.17328,1.17397,1
1992,4,25,0,0.22877,-1.10332,1.12679,1
1992,4,26,0,0.39628,-0.9867,1.06331,1
1992,4,27,0,0.53787,-0.82636,0.98599,1
1992,4,28,0,0.64954,-0.62782,0.90336,2
1992,4,29,0,0.72838,-0.39919,0.83059,2
1992,4,30,0,0.77536,-0.14744,0.78926,2
1992,5,1,0,0.78414,0.11127,0.792,3
1992,5,2,0,0.75976,0.3646,0.84272,3
1992,5,3,0,0.70703,0.59965,0.92708,3
1992,5,4,0,0.63249,0.80502,1.02377,4
1992,5,5,0,0.5431,0.97162,1.11311,4
1992,5,6,0,0.44505,1.09295,1.18009,4
1992,5,7,0,0.34293,1.16505,1.21447,4
1992,5,8,0,0.23946,1.18645,1.21037,4
1992,5,9,0,0.13586,1.15797,1.16591,4
1992,5,10,0,0.03241,1.08253,1.08302,4
1992,5,11,0,-0.07078,0.96494,0.96753,5
1992,5,12,0,-0.17305,0.81148,0.82972,5
1992,5,13,0,-0.2727,0.62951,0.68604,5
1992,5,14,0,-0.36689,0.42713,0.56307,5
1992,5,15,0,-0.45206,0.21295,0.49971,6
1992,5,16,0,-0.5249,-0.00397,0.52491,7
1992,5,17,0,-0.58339,-0.2144,0.62154,7
1992,5,18,0,-0.62738,-0.40948,0.74918,7
1992,5,19,0,-0.6581,-0.58155,0.87823,7
1992,5,20,0,-0.67689,-0.72487,0.99177,8
1992,5,21,0,-0.68399,-0.83599,1.08015,8
1992,5,22,0,-0.67797,-0.91373,1.13778,8
1992,5,23,0,-0.65584,-0.95891,1.16174,8
1992,5,24,0,-0.61382,-0.97405,1.15132,8
1992,5,25,0,-0.54813,-0.96282,1.10791,8
1992,5,26,0,-0.45581,-0.92944,1.03519,8
1992,5,27,0,-0.33536,-0.87797,0.93984,8
1992,5,28,0,-0.18727,-0.81144,0.83277,8
1992,5,29,0,-0.0143,-0.73117,0.73131,8
1992,5,30,0,0.17819,-0.63634,0.66082,1
1992,5,31,0,0.38209,-0.52424,0.6487,1
1992,6,1,0,0.58649,-0.39159,0.7052,2
1992,6,2,0,0.77858,-0.23706,0.81387,2
1992,6,3,0,0.94562,-0.06384,0.94778,2
1992,6,4,0,1.07763,0.11972,1.08426,3
1992,6,5,0,1.16902,0.30253,1.20753,3
1992,6,6,0,1.21803,0.4744,1.30715,3
1992,6,7,0,1.22496,0.62856,1.37682,3
1992,6,8,0,1.19077,0.76208,1.41375,3
1992,6,9,0,1.11652,0.87505,1.41856,3
1992,6,10,0,1.00359,0.96939,1.39532,3
1992,6,11,0,0.85403,1.04781,1.35177,4
1992,6,12,0,0.67088,1.11289,1.29946,4
1992,6,13,0,0.45834,1.16651,1.25332,4
1992,6,14,0,0.22183,1.20932,1.22949,4
1992,6,15,0,-0.03212,1.2406,1.24101,5
1992,6,16,0,-0.296,1.25818,1.29253,5
1992,6,17,0,-0.56157,1.25863,1.37822,5
1992,6,18,0,-0.82009,1.23762,1.48467,5
1992,6,19,0,-1.06265,1.19033,1.59565,5
1992,6,20,0,-1.28041,1.11199,1.69587,6
1992,6,21,0,-1.46491,0.99841,1.77278,6
1992,6,22,0,-1.60822,0.84655,1.81742,6
1992,6,23,0,-1.7032,0.65508,1.82484,6
1992,6,24,0,-1.74359,0.42495,1.79463,6
1992,6,25,0,-1.72415,0.15999,1.73155,6
1992,6,26,0,-1.64084,-0.13252,1.64618,7
1992,6,27,0,-1.49146,-0.44134,1.55539,7
1992,6,28,0,-1.2767,-0.75133,1.48137,7
1992,6,29,0,-1.0019,-1.04446,1.44731,8
1992,6,30,0,-0.67871,-1.30238,1.46862,8
1992,7,1,0,-0.3255,-1.51014,1.54482,8
1992,7,2,0,0.03478,-1.65934,1.6597,1
1992,7,3,0,0.37861,-1.74876,1.78928,1
1992,7,4,0,0.68585,-1.78223,1.90964,1
1992,7,5,0,0.9419,-1.7654,2.00095,1
1992,7,6,0,1.13803,-1.70331,2.04851,1
1992,7,7,0,1.27075,-1.59949,2.04283,1
1992,7,8,0,1.34077,-1.45623,1.97947,1
1992,7,9,0,1.3522,-1.27561,1.85893,2
1992,7,10,0,1.3117,-1.06058,1.68683,2
1992,7,11,0,1.22783,-0.8159,1.4742,2
1992,7,12,0,1.11035,-0.54863,1.2385,2
1992,7,13,0,0.9696,-0.26821,1.00601,2
1992,7,14,0,0.81583,0.014,0.81595,3
1992,7,15,0,0.65865,0.28551,0.71787,3
1992,7,16,0,0.50654,0.53374,0.73584,4
1992,7,17,0,0.3665,0.74722,0.83226,4
1992,7,18,0,0.24395,0.9166,0.9485,4
1992,7,19,0,0.14275,1.03561,1.0454,4
1992,7,20,0,0.06548,1.10156,1.1035,4
1992,7,21,0,0.01364,1.11556,1.11564,4
1992,7,22,0,-0.01221,1.08229,1.08235,5
1992,7,23,0,-0.01253,1.00943,1.0095,5
1992,7,24,0,0.01089,0.90677,0.90683,4
1992,7,25,0,0.05467,0.78519,0.78709,4
1992,7,26,0,0.11378,0.65565,0.66545,4
1992,7,27,0,0.18184,0.52834,0.55876,4
1992,7,28,0,0.25171,0.41205,0.48284,4
1992,7,29,0,0.31615,0.31372,0.44538,3
1992,7,30,0,0.36855,0.23815,0.4388,3
1992,7,31,0,0.40357,0.1879,0.44517,3
1992,8,1,0,0.41734,0.16351,0.44823,3
1992,8,2,0,0.40811,0.16352,0.43965,3
1992,8,3,0,0.37621,0.18499,0.41923,3
1992,8,4,0,0.32391,0.22386,0.39374,3
1992,8,5,0,0.25502,0.27534,0.3753,4
1992,8,6,0,0.17429,0.33406,0.37679,4
1992,8,7,0,0.08671,0.39429,0.40371,4
1992,8,8,0,-0.00307,0.45021,0.45022,5
1992,8,9,0,-0.09121,0.49618,0.50449,5
1992,8,10,0,-0.17497,0.52716,0.55544,5
1992,8,11,0,-0.25274,0.53915,0.59545,5
1992,8,12,0,-0.3239,0.52948,0.62069,5
1992,8,13,0,-0.38849,0.49714,0.63093,5
1992,8,14,0,-0.4468,0.44285,0.62909,6
1992,8,15,0,-0.49895,0.36901,0.62058,6
1992,8,16,0,-0.54454,0.27952,0.61209,6
1992,8,17,0,-0.58258,0.1795,0.6096,6
1992,8,18,0,-0.61159,0.07502,0.61618,6
1992,8,19,0,-0.63005,-0.02727,0.63064,7
1992,8,20,0,-0.63686,-0.12057,0.64817,7
1992,8,21,0,-0.63183,-0.19859,0.6623,7
1992,8,22,0,-0.61563,-0.25631,0.66685,7
1992,8,23,0,-0.58951,-0.29067,0.65727,7
1992,8,24,0,-0.55475,-0.30103,0.63116,7
1992,8,25,0,-0.51237,-0.28916,0.58833,7
1992,8,26,0,-0.4631,-0.25893,0.53057,7
1992,8,27,0,-0.40773,-0.21576,0.4613,7
1992,8,28,0,-0.34752,-0.16596,0.38511,7
1992,8,29,0,-0.28454,-0.11609,0.30731,7
1992,8,30,0,-0.22194,-0.07239,0.23345,7
1992,8,31,0,-0.16381,-0.04027,0.16869,7
1992,9,1,0,-0.11491,-0.02407,0.1174,7
1992,9,2,0,-0.08008,-0.02684,0.08446,7
1992,9,3,0,-0.06355,-0.05044,0.08114,7
1992,9,4,0,-0.06819,-0.0955,0.11735,8
1992,9,5,0,-0.0949,-0.1615,0.18731,8
1992,9,6,0,-0.14228,-0.2467,0.28479,8
1992,9,7,0,-0.20666,-0.348,0.40474,8
1992,9,8,0,-0.28246,-0.46077,0.54046,8
1992,9,9,0,-0.36282,-0.57885,0.68316,8
1992,9,10,0,-0.44035,-0.6948,0.82259,8
1992,9,11,0,-0.50767,-0.80054,0.94794,8
1992,9,12,0,-0.55788,-0.88819,1.04886,8
1992,9,13,0,-0.58479,-0.95095,1.11637,8
1992,9,14,0,-0.58317,-0.9839,1.14374,8
1992,9,15,0,-0.54895,-0.98433,1.12706,8
1992,9,16,0,-0.47949,-0.95187,1.06582,8
1992,9,17,0,-0.37392,-0.88822,0.96372,8
1992,9,18,0,-0.2334,-0.7968,0.83028,8
1992,9,19,0,-0.06122,-0.68235,0.68509,8
1992,9,20,0,0.13718,-0.55063,0.56746,1
1992,9,21,0,0.35456,-0.40819,0.54068,1
1992,9,22,0,0.58229,-0.26216,0.63858,2
1992,9,23,0,0.81091,-0.1199,0.81973,2
1992,9,24,0,1.03071,0.01151,1.03077,3
1992,9,25,0,1.23228,0.12599,1.2387,3
1992,9,26,0,1.40702,0.21917,1.42398,3
1992,9,27,0,1.54765,0.28898,1.57439,3
1992,9,28,0,1.6486,0.33597,1.68248,3
1992,9,29,0,1.70643,0.36327,1.74466,3
1992,9,30,0,1.72,0.37619,1.76066,3
1992,10,1,0,1.69056,0.38157,1.73309,3
1992,10,2,0,1.62152,0.38688,1.66704,3
1992,10,3,0,1.51797,0.39933,1.56962,3
1992,10,4,0,1.38582,0.42495,1.4495,3
1992,10,5,0,1.23067,0.46782,1.31659,3
1992,10,6,0,1.05643,0.5291,1.18152,3
1992,10,7,0,0.86411,0.60561,1.0552,3
1992,10,8,0,0.65257,0.68742,0.94784,4
1992,10,9,0,0.42389,0.75658,0.86723,4
1992,10,10,0,0.19126,0.79388,0.8166,4
1992,10,11,0,-0.02428,0.7929,0.79327,5
1992,10,12,0,-0.20931,0.76184,0.79007,5
1992,10,13,0,-0.36356,0.71138,0.7989,5
1992,10,14,0,-0.49396,0.64736,0.81429,5
1992,10,15,0,-0.60915,0.57153,0.83529,6
1992,10,16,0,-0.71742,0.4844,0.86564,6
1992,10,17,0,-0.82587,0.38731,0.91218,6
1992,10,18,0,-0.93995,0.28347,0.98176,6
1992,10,19,0,-1.06279,0.17812,1.07762,6
1992,10,20,0,-1.1947,0.07807,1.19725,6
1992,10,21,0,-1.3335,-0.08919,1.33648,7
1992,10,22,0,-1.45702,-0.258,1.47969,7
1992,10,23,0,-1.55813,-0.42076,1.61394,7
1992,10,24,0,-1.62954,-0.56981,1.72629,7
1992,10,25,0,-1.66446,-0.69808,1.80492,7
1992,10,26,0,-1.65727,-0.79948,1.84003,7
1992,10,27,0,-1.60416,-0.86942,1.82461,7
1992,10,28,0,-1.50359,-0.90511,1.75499,7
1992,10,29,0,-1.35669,-0.90576,1.63125,7
1992,10,30,0,-1.16736,-0.87266,1.45748,7
1992,10,31,0,-0.94223,-0.80907,1.24193,7
1992,11,1,0,-0.69028,-0.72001,0.99745,8
1992,11,2,0,-0.42239,-0.61184,0.74348,8
1992,11,3,0,-0.15059,-0.49185,0.51439,8
1992,11,4,0,0.11269,-0.3677,0.38458,1
1992,11,5,0,0.35552,-0.24691,0.43285,2
1992,11,6,0,0.56727,-0.13627,0.58341,2
1992,11,7,0,0.73938,-0.04147,0.74054,2
1992,11,8,0,0.86593,0.03334,0.86657,3
1992,11,9,0,0.94406,0.08575,0.94794,3
1992,11,10,0,0.97409,0.1152,0.98087,3
1992,11,11,0,0.96487,0.05465,0.96642,3
1992,11,12,0,0.91065,-0.01611,0.91079,2
1992,11,13,0,0.81874,-0.08541,0.82318,2
1992,11,14,0,0.7002,-0.14384,0.71482,2
1992,11,15,0,0.56855,-0.18526,0.59797,2
1992,11,16,0,0.43838,-0.20724,0.4849,2
1992,11,17,0,0.32398,-0.21073,0.38648,2
1992,11,18,0,0.23829,-0.19877,0.31031,2
1992,11,19,0,0.19121,-0.17383,0.25841,2
1992,11,20,0,0.18306,-0.13547,0.22773,2
1992,11,21,0,0.19903,-0.08542,0.21658,2
1992,11,22,0,0.22949,-0.02762,0.23115,2
1992,11,23,0,0.27709,0.03778,0.27965,3
1992,11,24,0,0.3438,0.10922,0.36073,3
1992,11,25,0,0.42743,0.18226,0.46466,3
1992,11,26,0,0.52235,0.2516,0.57979,3
1992,11,27,0,0.62066,0.31277,0.69501,3
1992,11,28,0,0.71341,0.36302,0.80046,3
1992,11,29,0,0.79178,0.40169,0.88785,3
1992,11,30,0,0.84826,0.43006,0.95105,3
1992,12,1,0,0.8774,0.45091,0.98648,3
1992,12,2,0,0.87641,0.46793,0.9935,3
1992,12,3,0,0.84523,0.48503,0.97451,3
1992,12,4,0,0.78623,0.50575,0.93485,3
1992,12,5,0,0.70361,0.53269,0.88251,3
1992,12,6,0,0.60259,0.5672,0.82755,3
1992,12,7,0,0.48853,0.60917,0.78087,4
1992,12,8,0,0.36611,0.65703,0.75214,4
1992,12,9,0,0.23881,0.70783,0.74703,4
1992,12,10,0,0.10874,0.75755,0.76531,4
1992,12,11,0,-0.02303,0.80143,0.80176,5
1992,12,12,0,-0.15578,0.83466,0.84907,5
1992,12,13,0,-0.28832,0.85322,0.90062,5
1992,12,14,0,-0.41873,0.85482,0.95187,5
1992,12,15,0,-0.54506,0.83918,1.00066,5
1992,12,16,0,-0.66661,0.80745,1.04706,5
1992,12,17,0,-0.78468,0.76088,1.093,6
1992,12,18,0,-0.90235,0.69976,1.14188,6
1992,12,19,0,-1.02342,0.62303,1.19814,6
1992,12,20,0,-1.15105,0.52854,1.2666,6
1992,12,21,0,-1.28676,0.41358,1.35159,6
1992,12,22,0,-1.42959,0.27558,1.45591,6
1992,12,23,0,-1.57579,0.11262,1.57981,6
1992,12,24,0,-1.71884,-0.07606,1.72052,7
1992,12,25,0,-1.84973,-0.28978,1.87229,7
1992,12,26,0,-1.95765,-0.52636,2.02718,7
1992,12,27,0,-2.03062,-0.78206,2.17602,7
1992,12,28,0,-2.05648,-1.05165,2.30978,7
1992,12,29,0,-2.02364,-1.32841,2.4207,7
1992,12,30,0,-1.92213,-1.60408,2.50353,7
1992,12,31,0,-1.79127,-1.82455,2.55688,8
1993,1,1,0,-1.53334,-2.07412,2.57936,8
1993,1,2,0,-1.2093,-2.28385,2.58426,8
1993,1,3,0,-0.80708,-2.44975,2.57928,8
1993,1,4,0,-0.33552,-2.55655,2.57848,8
1993,1,5,0,0.18991,-2.58949,2.59645,1
1993,1,6,0,0.7475,-2.537,2.64483,1
1993,1,7,0,1.31124,-2.39327,2.72893,1
1993,1,8,0,1.85384,-2.1596,2.84615,1
1993,1,9,0,2.35001,-1.84387,2.98704,2
1993,1,10,0,2.77862,-1.45865,3.13822,2
1993,1,11,0,3.12368,-1.01891,3.28565,2
1993,1,12,0,3.37414,-0.54024,3.41712,2
1993,1,13,0,3.52341,-0.03802,3.52361,2
1993,1,14,0,3.56866,0.47274,3.59983,3
1993,1,15,0,3.51045,0.97717,3.64391,3
1993,1,16,0,3.35249,1.46027,3.65672,3
1993,1,17,0,3.10161,1.90679,3.64085,3
1993,1,18,0,2.7677,2.30145,3.59956,3
1993,1,19,0,2.36368,2.62962,3.5358,4
1993,1,20,0,1.9052,2.87825,3.45169,4
1993,1,21,0,1.41001,3.0371,3.34844,4
1993,1,22,0,0.89694,3.09965,3.22681,4
1993,1,23,0,0.38469,3.06399,3.08805,4
1993,1,24,0,-0.10943,2.93292,2.93496,5
1993,1,25,0,-0.57055,2.71364,2.77297,5
1993,1,26,0,-0.98682,2.41693,2.61063,5
1993,1,27,0,-1.34937,2.05622,2.45944,5
1993,1,28,0,-1.65198,1.64627,2.33222,6
1993,1,29,0,-1.89017,1.20222,2.2401,6
1993,1,30,0,-2.06025,0.73852,2.18862,6
1993,1,31,0,-2.15814,0.26834,2.17475,6
1993,2,1,0,-2.17838,-0.19633,2.18721,7
1993,2,2,0,-2.11396,-0.64301,2.20959,7
1993,2,3,0,-1.95869,-1.0549,2.2247,7
1993,2,4,0,-1.71519,-1.40611,2.21789,7
1993,2,5,0,-1.40678,-1.66374,2.17877,8
1993,2,6,0,-1.07917,-1.80355,2.10177,8
